"","missingprop_autocor","parameters","param_value","param_se","missingness","type","curSim","sim_no","simParams","missingnessName"
"1874",NA,"phi",0.597984589938414,0.0826327306555946,"MAR","data augmentation",1075,"N_200_sim_75",0.432536773569882,"propMissAct_0.5_autoCorr_0.1"
"1875",NA,"sigma",0.986086194330823,0.0752156898643953,"MAR","data augmentation",1075,"N_200_sim_75",NA,"propMissAct_0.5_autoCorr_0.1"
"1876","1","phi",0.208436386776851,0.112411222452223,"MAR","Kalman Filter",1076,"N_200_sim_76",0.049595488794148,"propMissAct_0.5_autoCorr_0.04"
"1877","1","intercept",-0.242373619232551,0.107954838629511,"MAR","Kalman Filter",1076,"N_200_sim_76",-0.0819948163080217,"propMissAct_0.5_autoCorr_0.04"
"1878","1","xreg1",1.75446337884359,0.0956646749943862,"MAR","Kalman Filter",1076,"N_200_sim_76",1.87564665663447,"propMissAct_0.5_autoCorr_0.04"
"1879","1","xreg2",-0.492605232053494,0.0934695046350545,"MAR","Kalman Filter",1076,"N_200_sim_76",-0.38681651561098,"propMissAct_0.5_autoCorr_0.04"
"1880","1","sigma",0.889976369226085,NA,"MAR","Kalman Filter",1076,"N_200_sim_76",NA,"propMissAct_0.5_autoCorr_0.04"
"1881","1","phi",0.0972124370148248,0.0994558776240611,"MAR","simple drop NA",1076,"N_200_sim_76",0.049595488794148,"propMissAct_0.5_autoCorr_0.04"
"1882","1","intercept",-0.226454864316674,0.106823719648739,"MAR","simple drop NA",1076,"N_200_sim_76",-0.0819948163080217,"propMissAct_0.5_autoCorr_0.04"
"1883","1","xreg1",1.74636478014999,0.0971547977463266,"MAR","simple drop NA",1076,"N_200_sim_76",1.87564665663447,"propMissAct_0.5_autoCorr_0.04"
"1884","1","xreg2",-0.487758271961086,0.0958682140559135,"MAR","simple drop NA",1076,"N_200_sim_76",-0.38681651561098,"propMissAct_0.5_autoCorr_0.04"
"1885","1","sigma",0.92937294391907,NA,"MAR","simple drop NA",1076,"N_200_sim_76",NA,"propMissAct_0.5_autoCorr_0.04"
"1886","1","phi",-0.0196115624468884,0.141304031742359,"MAR","comple case drop NA",1076,"N_200_sim_76",0.049595488794148,"propMissAct_0.5_autoCorr_0.04"
"1887","1","intercept",-0.200303050622407,0.13428735457863,"MAR","comple case drop NA",1076,"N_200_sim_76",-0.0819948163080217,"propMissAct_0.5_autoCorr_0.04"
"1888","1","xreg1",1.58586167938277,0.147652755304921,"MAR","comple case drop NA",1076,"N_200_sim_76",1.87564665663447,"propMissAct_0.5_autoCorr_0.04"
"1889","1","xreg2",-0.430495340718828,0.121181442440806,"MAR","comple case drop NA",1076,"N_200_sim_76",-0.38681651561098,"propMissAct_0.5_autoCorr_0.04"
"1890","1","sigma",0.945981166912532,NA,"MAR","comple case drop NA",1076,"N_200_sim_76",NA,"propMissAct_0.5_autoCorr_0.04"
"1891",NA,"phi",0.0647902296934794,0.0930451475672439,"MAR","Multiple Imputation",1076,"N_200_sim_76",0.049595488794148,"propMissAct_0.5_autoCorr_0.04"
"1892",NA,"intercept",-0.185753535308617,0.0873485556403988,"MAR","Multiple Imputation",1076,"N_200_sim_76",-0.0819948163080217,"propMissAct_0.5_autoCorr_0.04"
"1893",NA,"xreg1",1.75754477318296,0.0849496243324394,"MAR","Multiple Imputation",1076,"N_200_sim_76",1.87564665663447,"propMissAct_0.5_autoCorr_0.04"
"1894",NA,"xreg2",-0.489380858380013,0.105744037884326,"MAR","Multiple Imputation",1076,"N_200_sim_76",-0.38681651561098,"propMissAct_0.5_autoCorr_0.04"
"1895",NA,"sigma",0.964025200058728,NA,"MAR","Multiple Imputation",1076,"N_200_sim_76",NA,"propMissAct_0.5_autoCorr_0.04"
"1896",NA,"intercept",-0.237807636585782,0.111641177274503,"MAR","data augmentation",1076,"N_200_sim_76",-0.0819948163080217,"propMissAct_0.5_autoCorr_0.04"
"1897",NA,"xreg1",1.7504164089282,0.0965521647452591,"MAR","data augmentation",1076,"N_200_sim_76",1.87564665663447,"propMissAct_0.5_autoCorr_0.04"
"1898",NA,"xreg2",-0.493364650852788,0.0975647367539807,"MAR","data augmentation",1076,"N_200_sim_76",-0.38681651561098,"propMissAct_0.5_autoCorr_0.04"
"1899",NA,"phi",0.2038028157872,0.111281055334987,"MAR","data augmentation",1076,"N_200_sim_76",0.049595488794148,"propMissAct_0.5_autoCorr_0.04"
"1900",NA,"sigma",0.972212802081215,0.07132187944379,"MAR","data augmentation",1076,"N_200_sim_76",NA,"propMissAct_0.5_autoCorr_0.04"
"1901","1","phi",0.289595022268985,0.13762650598512,"MAR","Kalman Filter",1077,"N_200_sim_77",0.229156131669879,"propMissAct_0.5_autoCorr_0.01"
"1902","1","intercept",-0.343347802247814,0.13804403927682,"MAR","Kalman Filter",1077,"N_200_sim_77",-0.286702735540176,"propMissAct_0.5_autoCorr_0.01"
"1903","1","xreg1",0.512987716428033,0.115512078386345,"MAR","Kalman Filter",1077,"N_200_sim_77",0.561786461934343,"propMissAct_0.5_autoCorr_0.01"
"1904","1","xreg2",-1.25678122605571,0.108493004287094,"MAR","Kalman Filter",1077,"N_200_sim_77",-1.19256204584174,"propMissAct_0.5_autoCorr_0.01"
"1905","1","sigma",1.25681298678746,NA,"MAR","Kalman Filter",1077,"N_200_sim_77",NA,"propMissAct_0.5_autoCorr_0.01"
"1906","1","phi",0.186951902008134,0.0990603093341927,"MAR","simple drop NA",1077,"N_200_sim_77",0.229156131669879,"propMissAct_0.5_autoCorr_0.01"
"1907","1","intercept",-0.339185118182891,0.141148863447782,"MAR","simple drop NA",1077,"N_200_sim_77",-0.286702735540176,"propMissAct_0.5_autoCorr_0.01"
"1908","1","xreg1",0.539245372070668,0.114346927168615,"MAR","simple drop NA",1077,"N_200_sim_77",0.561786461934343,"propMissAct_0.5_autoCorr_0.01"
"1909","1","xreg2",-1.24088407156788,0.10942752857355,"MAR","simple drop NA",1077,"N_200_sim_77",-1.19256204584174,"propMissAct_0.5_autoCorr_0.01"
"1910","1","sigma",1.30439192613366,NA,"MAR","simple drop NA",1077,"N_200_sim_77",NA,"propMissAct_0.5_autoCorr_0.01"
"1911","1","phi",0.147474254471181,0.142638917094717,"MAR","comple case drop NA",1077,"N_200_sim_77",0.229156131669879,"propMissAct_0.5_autoCorr_0.01"
"1912","1","intercept",-0.3266711320954,0.181563823373091,"MAR","comple case drop NA",1077,"N_200_sim_77",-0.286702735540176,"propMissAct_0.5_autoCorr_0.01"
"1913","1","xreg1",0.58700958334169,0.139214331114029,"MAR","comple case drop NA",1077,"N_200_sim_77",0.561786461934343,"propMissAct_0.5_autoCorr_0.01"
"1914","1","xreg2",-1.392523766355,0.142741436569386,"MAR","comple case drop NA",1077,"N_200_sim_77",-1.19256204584174,"propMissAct_0.5_autoCorr_0.01"
"1915","1","sigma",1.19384406078633,NA,"MAR","comple case drop NA",1077,"N_200_sim_77",NA,"propMissAct_0.5_autoCorr_0.01"
"1916",NA,"phi",0.0533177917219904,0.076055531606707,"MAR","Multiple Imputation",1077,"N_200_sim_77",0.229156131669879,"propMissAct_0.5_autoCorr_0.01"
"1917",NA,"intercept",-0.298426131033247,0.13754835553147,"MAR","Multiple Imputation",1077,"N_200_sim_77",-0.286702735540176,"propMissAct_0.5_autoCorr_0.01"
"1918",NA,"xreg1",0.509783205705293,0.132347997127696,"MAR","Multiple Imputation",1077,"N_200_sim_77",0.561786461934343,"propMissAct_0.5_autoCorr_0.01"
"1919",NA,"xreg2",-1.22722939591069,0.131965834190591,"MAR","Multiple Imputation",1077,"N_200_sim_77",-1.19256204584174,"propMissAct_0.5_autoCorr_0.01"
"1920",NA,"sigma",1.43171503325299,NA,"MAR","Multiple Imputation",1077,"N_200_sim_77",NA,"propMissAct_0.5_autoCorr_0.01"
"1921",NA,"intercept",-0.342450173757022,0.141534820021731,"MAR","data augmentation",1077,"N_200_sim_77",-0.286702735540176,"propMissAct_0.5_autoCorr_0.01"
"1922",NA,"xreg1",0.518356210308666,0.12079743597057,"MAR","data augmentation",1077,"N_200_sim_77",0.561786461934343,"propMissAct_0.5_autoCorr_0.01"
"1923",NA,"xreg2",-1.25363740931032,0.113807740033094,"MAR","data augmentation",1077,"N_200_sim_77",-1.19256204584174,"propMissAct_0.5_autoCorr_0.01"
"1924",NA,"phi",0.251170721871242,0.143137510312317,"MAR","data augmentation",1077,"N_200_sim_77",0.229156131669879,"propMissAct_0.5_autoCorr_0.01"
"1925",NA,"sigma",1.15866368052495,0.0867808271357666,"MAR","data augmentation",1077,"N_200_sim_77",NA,"propMissAct_0.5_autoCorr_0.01"
"1926","1","phi",0.229582195084054,0.133566378619422,"MAR","Kalman Filter",1078,"N_200_sim_78",0.229724617488682,"propMissAct_0.5_autoCorr_0.06"
"1927","1","intercept",1.09384602151658,0.117924787442422,"MAR","Kalman Filter",1078,"N_200_sim_78",0.963527962923437,"propMissAct_0.5_autoCorr_0.06"
"1928","1","xreg1",-1.59344598033934,0.0948632734457033,"MAR","Kalman Filter",1078,"N_200_sim_78",-1.55221836399452,"propMissAct_0.5_autoCorr_0.06"
"1929","1","xreg2",0.801147790249224,0.0954658317203061,"MAR","Kalman Filter",1078,"N_200_sim_78",0.967446531610686,"propMissAct_0.5_autoCorr_0.06"
"1930","1","sigma",1.0014598806822,NA,"MAR","Kalman Filter",1078,"N_200_sim_78",NA,"propMissAct_0.5_autoCorr_0.06"
"1931","1","phi",0.245921077862237,0.0973212801266026,"MAR","simple drop NA",1078,"N_200_sim_78",0.229724617488682,"propMissAct_0.5_autoCorr_0.06"
"1932","1","intercept",1.07504990089544,0.132175284105293,"MAR","simple drop NA",1078,"N_200_sim_78",0.963527962923437,"propMissAct_0.5_autoCorr_0.06"
"1933","1","xreg1",-1.58686391162156,0.0882761973367664,"MAR","simple drop NA",1078,"N_200_sim_78",-1.55221836399452,"propMissAct_0.5_autoCorr_0.06"
"1934","1","xreg2",0.801962035038225,0.0939933106704201,"MAR","simple drop NA",1078,"N_200_sim_78",0.967446531610686,"propMissAct_0.5_autoCorr_0.06"
"1935","1","sigma",0.990729151149574,NA,"MAR","simple drop NA",1078,"N_200_sim_78",NA,"propMissAct_0.5_autoCorr_0.06"
"1936","1","phi",-0.0710352280256047,0.138449788333448,"MAR","comple case drop NA",1078,"N_200_sim_78",0.229724617488682,"propMissAct_0.5_autoCorr_0.06"
"1937","1","intercept",0.902599301888979,0.13910268119387,"MAR","comple case drop NA",1078,"N_200_sim_78",0.963527962923437,"propMissAct_0.5_autoCorr_0.06"
"1938","1","xreg1",-1.59190765661241,0.13017698843193,"MAR","comple case drop NA",1078,"N_200_sim_78",-1.55221836399452,"propMissAct_0.5_autoCorr_0.06"
"1939","1","xreg2",0.502191169587552,0.154072803088996,"MAR","comple case drop NA",1078,"N_200_sim_78",0.967446531610686,"propMissAct_0.5_autoCorr_0.06"
"1940","1","sigma",1.0634147447272,NA,"MAR","comple case drop NA",1078,"N_200_sim_78",NA,"propMissAct_0.5_autoCorr_0.06"
"1941",NA,"phi",0.0346231368004716,0.0794650662784007,"MAR","Multiple Imputation",1078,"N_200_sim_78",0.229724617488682,"propMissAct_0.5_autoCorr_0.06"
"1942",NA,"intercept",1.10741559823038,0.0851602381434086,"MAR","Multiple Imputation",1078,"N_200_sim_78",0.963527962923437,"propMissAct_0.5_autoCorr_0.06"
"1943",NA,"xreg1",-1.59769174707099,0.101392468406575,"MAR","Multiple Imputation",1078,"N_200_sim_78",-1.55221836399452,"propMissAct_0.5_autoCorr_0.06"
"1944",NA,"xreg2",0.720426842302822,0.0969220170113604,"MAR","Multiple Imputation",1078,"N_200_sim_78",0.967446531610686,"propMissAct_0.5_autoCorr_0.06"
"1945",NA,"sigma",1.09590320257573,NA,"MAR","Multiple Imputation",1078,"N_200_sim_78",NA,"propMissAct_0.5_autoCorr_0.06"
"1946",NA,"intercept",1.08732495222554,0.121967828723114,"MAR","data augmentation",1078,"N_200_sim_78",0.963527962923437,"propMissAct_0.5_autoCorr_0.06"
"1947",NA,"xreg1",-1.59089265459002,0.0956158793793335,"MAR","data augmentation",1078,"N_200_sim_78",-1.55221836399452,"propMissAct_0.5_autoCorr_0.06"
"1948",NA,"xreg2",0.798790125252579,0.0989439214990239,"MAR","data augmentation",1078,"N_200_sim_78",0.967446531610686,"propMissAct_0.5_autoCorr_0.06"
"1949",NA,"phi",0.218963117222415,0.132904484375491,"MAR","data augmentation",1078,"N_200_sim_78",0.229724617488682,"propMissAct_0.5_autoCorr_0.06"
"1950",NA,"sigma",1.03282905198702,0.0767020436428114,"MAR","data augmentation",1078,"N_200_sim_78",NA,"propMissAct_0.5_autoCorr_0.06"
"1951","1","phi",0.505089047750761,0.0966014784443495,"MAR","Kalman Filter",1079,"N_200_sim_79",0.5906046083197,"propMissAct_0.5_autoCorr_0.06"
"1952","1","intercept",-0.621855669478173,0.161642234304462,"MAR","Kalman Filter",1079,"N_200_sim_79",-0.595965958956121,"propMissAct_0.5_autoCorr_0.06"
"1953","1","xreg1",-2.14697349666954,0.0911454316886667,"MAR","Kalman Filter",1079,"N_200_sim_79",-2.08830213655939,"propMissAct_0.5_autoCorr_0.06"
"1954","1","xreg2",0.892916496398445,0.0914257076132252,"MAR","Kalman Filter",1079,"N_200_sim_79",1.00368225208859,"propMissAct_0.5_autoCorr_0.06"
"1955","1","sigma",1.00930851219824,NA,"MAR","Kalman Filter",1079,"N_200_sim_79",NA,"propMissAct_0.5_autoCorr_0.06"
"1956","1","phi",0.382957050850587,0.0932356083983002,"MAR","simple drop NA",1079,"N_200_sim_79",0.5906046083197,"propMissAct_0.5_autoCorr_0.06"
"1957","1","intercept",-0.665933906722368,0.173269030125232,"MAR","simple drop NA",1079,"N_200_sim_79",-0.595965958956121,"propMissAct_0.5_autoCorr_0.06"
"1958","1","xreg1",-2.16925900310213,0.097294751516966,"MAR","simple drop NA",1079,"N_200_sim_79",-2.08830213655939,"propMissAct_0.5_autoCorr_0.06"
"1959","1","xreg2",0.913254860463898,0.0920582571289708,"MAR","simple drop NA",1079,"N_200_sim_79",1.00368225208859,"propMissAct_0.5_autoCorr_0.06"
"1960","1","sigma",1.15370885133144,NA,"MAR","simple drop NA",1079,"N_200_sim_79",NA,"propMissAct_0.5_autoCorr_0.06"
"1961","1","phi",0.23089678279352,0.142093389934463,"MAR","comple case drop NA",1079,"N_200_sim_79",0.5906046083197,"propMissAct_0.5_autoCorr_0.06"
"1962","1","intercept",-0.761887899735803,0.19726313922245,"MAR","comple case drop NA",1079,"N_200_sim_79",-0.595965958956121,"propMissAct_0.5_autoCorr_0.06"
"1963","1","xreg1",-2.20653972474979,0.142927226309261,"MAR","comple case drop NA",1079,"N_200_sim_79",-2.08830213655939,"propMissAct_0.5_autoCorr_0.06"
"1964","1","xreg2",0.770273964660478,0.139421463499867,"MAR","comple case drop NA",1079,"N_200_sim_79",1.00368225208859,"propMissAct_0.5_autoCorr_0.06"
"1965","1","sigma",1.19985719263772,NA,"MAR","comple case drop NA",1079,"N_200_sim_79",NA,"propMissAct_0.5_autoCorr_0.06"
"1966",NA,"phi",0.157893646348766,0.125282899230108,"MAR","Multiple Imputation",1079,"N_200_sim_79",0.5906046083197,"propMissAct_0.5_autoCorr_0.06"
"1967",NA,"intercept",-0.608617396535434,0.14875782928971,"MAR","Multiple Imputation",1079,"N_200_sim_79",-0.595965958956121,"propMissAct_0.5_autoCorr_0.06"
"1968",NA,"xreg1",-2.13364209490772,0.128426838018115,"MAR","Multiple Imputation",1079,"N_200_sim_79",-2.08830213655939,"propMissAct_0.5_autoCorr_0.06"
"1969",NA,"xreg2",0.933650506694294,0.13313632188351,"MAR","Multiple Imputation",1079,"N_200_sim_79",1.00368225208859,"propMissAct_0.5_autoCorr_0.06"
"1970",NA,"sigma",1.31779616877825,NA,"MAR","Multiple Imputation",1079,"N_200_sim_79",NA,"propMissAct_0.5_autoCorr_0.06"
"1971",NA,"intercept",-0.628523241580586,0.169060225134243,"MAR","data augmentation",1079,"N_200_sim_79",-0.595965958956121,"propMissAct_0.5_autoCorr_0.06"
"1972",NA,"xreg1",-2.14854689143997,0.0963561349196622,"MAR","data augmentation",1079,"N_200_sim_79",-2.08830213655939,"propMissAct_0.5_autoCorr_0.06"
"1973",NA,"xreg2",0.891801086439022,0.0960406111374751,"MAR","data augmentation",1079,"N_200_sim_79",1.00368225208859,"propMissAct_0.5_autoCorr_0.06"
"1974",NA,"phi",0.4867790174542,0.101755725762958,"MAR","data augmentation",1079,"N_200_sim_79",0.5906046083197,"propMissAct_0.5_autoCorr_0.06"
"1975",NA,"sigma",1.04285534827029,0.0798043282525475,"MAR","data augmentation",1079,"N_200_sim_79",NA,"propMissAct_0.5_autoCorr_0.06"
"1976","1","phi",-0.242090559660028,0.118132127471805,"MAR","Kalman Filter",1080,"N_200_sim_80",0.065994363091886,"propMissAct_0.5_autoCorr_0.01"
"1977","1","intercept",-0.169735712767197,0.0885936503601022,"MAR","Kalman Filter",1080,"N_200_sim_80",-0.297013481203621,"propMissAct_0.5_autoCorr_0.01"
"1978","1","xreg1",2.4096207199483,0.0981772698260096,"MAR","Kalman Filter",1080,"N_200_sim_80",2.52895034896325,"propMissAct_0.5_autoCorr_0.01"
"1979","1","xreg2",-0.0931872064218665,0.108887665753126,"MAR","Kalman Filter",1080,"N_200_sim_80",-0.201674973068743,"propMissAct_0.5_autoCorr_0.01"
"1980","1","sigma",0.925486790656052,NA,"MAR","Kalman Filter",1080,"N_200_sim_80",NA,"propMissAct_0.5_autoCorr_0.01"
"1981","1","phi",-0.27213037309994,0.0967499200364175,"MAR","simple drop NA",1080,"N_200_sim_80",0.065994363091886,"propMissAct_0.5_autoCorr_0.01"
"1982","1","intercept",-0.194679302870844,0.0768273499464075,"MAR","simple drop NA",1080,"N_200_sim_80",-0.297013481203621,"propMissAct_0.5_autoCorr_0.01"
"1983","1","xreg1",2.38845212115392,0.092973222958308,"MAR","simple drop NA",1080,"N_200_sim_80",2.52895034896325,"propMissAct_0.5_autoCorr_0.01"
"1984","1","xreg2",-0.102033241281795,0.106409911074,"MAR","simple drop NA",1080,"N_200_sim_80",-0.201674973068743,"propMissAct_0.5_autoCorr_0.01"
"1985","1","sigma",0.918184137393304,NA,"MAR","simple drop NA",1080,"N_200_sim_80",NA,"propMissAct_0.5_autoCorr_0.01"
"1986","1","phi",-0.275131403402483,0.135950970404279,"MAR","comple case drop NA",1080,"N_200_sim_80",0.065994363091886,"propMissAct_0.5_autoCorr_0.01"
"1987","1","intercept",-0.122376922947468,0.10505929695861,"MAR","comple case drop NA",1080,"N_200_sim_80",-0.297013481203621,"propMissAct_0.5_autoCorr_0.01"
"1988","1","xreg1",2.37729719838476,0.125276905678164,"MAR","comple case drop NA",1080,"N_200_sim_80",2.52895034896325,"propMissAct_0.5_autoCorr_0.01"
"1989","1","xreg2",-0.0149727936802178,0.160689163489869,"MAR","comple case drop NA",1080,"N_200_sim_80",-0.201674973068743,"propMissAct_0.5_autoCorr_0.01"
"1990","1","sigma",0.882525225352983,NA,"MAR","comple case drop NA",1080,"N_200_sim_80",NA,"propMissAct_0.5_autoCorr_0.01"
"1991",NA,"phi",-0.0410733634483961,0.103486237378445,"MAR","Multiple Imputation",1080,"N_200_sim_80",0.065994363091886,"propMissAct_0.5_autoCorr_0.01"
"1992",NA,"intercept",-0.170835015225416,0.125292285646081,"MAR","Multiple Imputation",1080,"N_200_sim_80",-0.297013481203621,"propMissAct_0.5_autoCorr_0.01"
"1993",NA,"xreg1",2.41244476348497,0.147482014699712,"MAR","Multiple Imputation",1080,"N_200_sim_80",2.52895034896325,"propMissAct_0.5_autoCorr_0.01"
"1994",NA,"xreg2",-0.0515393113955975,0.103797861911435,"MAR","Multiple Imputation",1080,"N_200_sim_80",-0.201674973068743,"propMissAct_0.5_autoCorr_0.01"
"1995",NA,"sigma",1.00343806338686,NA,"MAR","Multiple Imputation",1080,"N_200_sim_80",NA,"propMissAct_0.5_autoCorr_0.01"
"1996",NA,"intercept",-0.171141165294547,0.0929273439065528,"MAR","data augmentation",1080,"N_200_sim_80",-0.297013481203621,"propMissAct_0.5_autoCorr_0.01"
"1997",NA,"xreg1",2.40867441669018,0.102884125379499,"MAR","data augmentation",1080,"N_200_sim_80",2.52895034896325,"propMissAct_0.5_autoCorr_0.01"
"1998",NA,"xreg2",-0.0927296061644026,0.112015753925089,"MAR","data augmentation",1080,"N_200_sim_80",-0.201674973068743,"propMissAct_0.5_autoCorr_0.01"
"1999",NA,"phi",-0.221910543877579,0.119577277720137,"MAR","data augmentation",1080,"N_200_sim_80",0.065994363091886,"propMissAct_0.5_autoCorr_0.01"
"2000",NA,"sigma",0.994486079967675,0.0751374517072517,"MAR","data augmentation",1080,"N_200_sim_80",NA,"propMissAct_0.5_autoCorr_0.01"
"2001","1","phi",0.20548724350698,0.13112949551155,"MAR","Kalman Filter",1081,"N_200_sim_81",0.170986631512642,"propMissAct_0.5_autoCorr_0.06"
"2002","1","intercept",-0.103699099849029,0.108519788143279,"MAR","Kalman Filter",1081,"N_200_sim_81",-0.199600685670701,"propMissAct_0.5_autoCorr_0.06"
"2003","1","xreg1",-1.76162606909704,0.0862976697637799,"MAR","Kalman Filter",1081,"N_200_sim_81",-1.68482842298922,"propMissAct_0.5_autoCorr_0.06"
"2004","1","xreg2",0.148095796363369,0.0976929150848771,"MAR","Kalman Filter",1081,"N_200_sim_81",0.177179587352479,"propMissAct_0.5_autoCorr_0.06"
"2005","1","sigma",0.894124653206521,NA,"MAR","Kalman Filter",1081,"N_200_sim_81",NA,"propMissAct_0.5_autoCorr_0.06"
"2006","1","phi",0.00725937977039251,0.102776307590522,"MAR","simple drop NA",1081,"N_200_sim_81",0.170986631512642,"propMissAct_0.5_autoCorr_0.06"
"2007","1","intercept",-0.100587339996629,0.0984200148838509,"MAR","simple drop NA",1081,"N_200_sim_81",-0.199600685670701,"propMissAct_0.5_autoCorr_0.06"
"2008","1","xreg1",-1.74006747040202,0.0899087982931299,"MAR","simple drop NA",1081,"N_200_sim_81",-1.68482842298922,"propMissAct_0.5_autoCorr_0.06"
"2009","1","xreg2",0.13857289215055,0.10277294427267,"MAR","simple drop NA",1081,"N_200_sim_81",0.177179587352479,"propMissAct_0.5_autoCorr_0.06"
"2010","1","sigma",0.933618007683503,NA,"MAR","simple drop NA",1081,"N_200_sim_81",NA,"propMissAct_0.5_autoCorr_0.06"
"2011","1","phi",0.352918088821195,0.1335828591891,"MAR","comple case drop NA",1081,"N_200_sim_81",0.170986631512642,"propMissAct_0.5_autoCorr_0.06"
"2012","1","intercept",-0.0414886957569683,0.187564522688901,"MAR","comple case drop NA",1081,"N_200_sim_81",-0.199600685670701,"propMissAct_0.5_autoCorr_0.06"
"2013","1","xreg1",-1.86931318505177,0.102071497125711,"MAR","comple case drop NA",1081,"N_200_sim_81",-1.68482842298922,"propMissAct_0.5_autoCorr_0.06"
"2014","1","xreg2",0.104229867405333,0.119125634855892,"MAR","comple case drop NA",1081,"N_200_sim_81",0.177179587352479,"propMissAct_0.5_autoCorr_0.06"
"2015","1","sigma",0.771793235072881,NA,"MAR","comple case drop NA",1081,"N_200_sim_81",NA,"propMissAct_0.5_autoCorr_0.06"
"2016",NA,"phi",0.0375932624707195,0.0786536552634886,"MAR","Multiple Imputation",1081,"N_200_sim_81",0.170986631512642,"propMissAct_0.5_autoCorr_0.06"
"2017",NA,"intercept",-0.137163203752604,0.120905266644278,"MAR","Multiple Imputation",1081,"N_200_sim_81",-0.199600685670701,"propMissAct_0.5_autoCorr_0.06"
"2018",NA,"xreg1",-1.75544761500312,0.0866327420717043,"MAR","Multiple Imputation",1081,"N_200_sim_81",-1.68482842298922,"propMissAct_0.5_autoCorr_0.06"
"2019",NA,"xreg2",0.101359471884835,0.0921942808462336,"MAR","Multiple Imputation",1081,"N_200_sim_81",0.177179587352479,"propMissAct_0.5_autoCorr_0.06"
"2020",NA,"sigma",0.93243149583006,NA,"MAR","Multiple Imputation",1081,"N_200_sim_81",NA,"propMissAct_0.5_autoCorr_0.06"
"2021",NA,"intercept",-0.101488938099663,0.114384260768771,"MAR","data augmentation",1081,"N_200_sim_81",-0.199600685670701,"propMissAct_0.5_autoCorr_0.06"
"2022",NA,"xreg1",-1.75783082430292,0.0884789551629059,"MAR","data augmentation",1081,"N_200_sim_81",-1.68482842298922,"propMissAct_0.5_autoCorr_0.06"
"2023",NA,"xreg2",0.146930124294777,0.0995810639697589,"MAR","data augmentation",1081,"N_200_sim_81",0.177179587352479,"propMissAct_0.5_autoCorr_0.06"
"2024",NA,"phi",0.199435492121506,0.128574835459204,"MAR","data augmentation",1081,"N_200_sim_81",0.170986631512642,"propMissAct_0.5_autoCorr_0.06"
"2025",NA,"sigma",0.970911679697803,0.0706425225579765,"MAR","data augmentation",1081,"N_200_sim_81",NA,"propMissAct_0.5_autoCorr_0.06"
"2026","1","phi",0.688042955621778,0.069796835349697,"MAR","Kalman Filter",1082,"N_200_sim_82",0.685167600773275,"propMissAct_0.5_autoCorr_0.01"
"2027","1","intercept",1.06992378792422,0.220744126720105,"MAR","Kalman Filter",1082,"N_200_sim_82",0.984218774054554,"propMissAct_0.5_autoCorr_0.01"
"2028","1","xreg1",1.96060079761838,0.0812790963751866,"MAR","Kalman Filter",1082,"N_200_sim_82",1.88924464719787,"propMissAct_0.5_autoCorr_0.01"
"2029","1","xreg2",1.34040016240294,0.0865685805497739,"MAR","Kalman Filter",1082,"N_200_sim_82",1.29297045563418,"propMissAct_0.5_autoCorr_0.01"
"2030","1","sigma",0.872870266036398,NA,"MAR","Kalman Filter",1082,"N_200_sim_82",NA,"propMissAct_0.5_autoCorr_0.01"
"2031","1","phi",0.530342484172531,0.0886337019270034,"MAR","simple drop NA",1082,"N_200_sim_82",0.685167600773275,"propMissAct_0.5_autoCorr_0.01"
"2032","1","intercept",1.1588483610604,0.231984629349229,"MAR","simple drop NA",1082,"N_200_sim_82",0.984218774054554,"propMissAct_0.5_autoCorr_0.01"
"2033","1","xreg1",1.94308632401614,0.0901371111526056,"MAR","simple drop NA",1082,"N_200_sim_82",1.88924464719787,"propMissAct_0.5_autoCorr_0.01"
"2034","1","xreg2",1.40345772264436,0.0924826217679629,"MAR","simple drop NA",1082,"N_200_sim_82",1.29297045563418,"propMissAct_0.5_autoCorr_0.01"
"2035","1","sigma",1.20483417494688,NA,"MAR","simple drop NA",1082,"N_200_sim_82",NA,"propMissAct_0.5_autoCorr_0.01"
"2036","1","phi",0.369621038006404,0.143554731005715,"MAR","comple case drop NA",1082,"N_200_sim_82",0.685167600773275,"propMissAct_0.5_autoCorr_0.01"
"2037","1","intercept",1.22894280517383,0.284430960597038,"MAR","comple case drop NA",1082,"N_200_sim_82",0.984218774054554,"propMissAct_0.5_autoCorr_0.01"
"2038","1","xreg1",2.01294577779549,0.158057140273312,"MAR","comple case drop NA",1082,"N_200_sim_82",1.88924464719787,"propMissAct_0.5_autoCorr_0.01"
"2039","1","xreg2",1.27338253497551,0.177259169870302,"MAR","comple case drop NA",1082,"N_200_sim_82",1.29297045563418,"propMissAct_0.5_autoCorr_0.01"
"2040","1","sigma",1.62616797065024,NA,"MAR","comple case drop NA",1082,"N_200_sim_82",NA,"propMissAct_0.5_autoCorr_0.01"
"2041",NA,"phi",0.174730569120822,0.100994420165437,"MAR","Multiple Imputation",1082,"N_200_sim_82",0.685167600773275,"propMissAct_0.5_autoCorr_0.01"
"2042",NA,"intercept",1.21465471004197,0.112505638183117,"MAR","Multiple Imputation",1082,"N_200_sim_82",0.984218774054554,"propMissAct_0.5_autoCorr_0.01"
"2043",NA,"xreg1",1.97404078152257,0.1062154465483,"MAR","Multiple Imputation",1082,"N_200_sim_82",1.88924464719787,"propMissAct_0.5_autoCorr_0.01"
