"","CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
"166",10,"propMissAct_0.14_autoCorr_0.89",1.41815279620908,0.941801818408532,2016-12-05,0.707736309903312,"MAR","dropNA_simple",10
"167",10,"propMissAct_0.14_autoCorr_0.89",1.41960998661084,0.949244899269507,2016-12-06,0.676981656015052,"MAR","dropNA_simple",10
"168",10,"propMissAct_0.14_autoCorr_0.89",1.44904090489701,0.953494660116118,2016-12-07,0.651421657701972,"MAR","dropNA_simple",10
"169",10,"propMissAct_0.14_autoCorr_0.89",1.3135835082634,0.955927596210558,2016-12-08,0.452620201394598,"MAR","dropNA_simple",10
"170",10,"propMissAct_0.14_autoCorr_0.89",1.3810364098043,0.957322517740479,2016-12-09,0.713630219522972,"MAR","dropNA_simple",10
"171",10,"propMissAct_0.14_autoCorr_0.89",1.47321674210996,0.958122979464174,2016-12-10,0.685235312064148,"MAR","dropNA_simple",10
"172",10,"propMissAct_0.14_autoCorr_0.89",1.45521188405785,0.958582541154643,2016-12-11,0.399202048988361,"MAR","dropNA_simple",10
"173",10,"propMissAct_0.14_autoCorr_0.89",1.44519240024645,0.958846459004178,2016-12-12,0.450831021651176,"MAR","dropNA_simple",10
"174",10,"propMissAct_0.14_autoCorr_0.89",1.65695069678308,0.958998046544498,2016-12-13,0.653991463731387,"MAR","dropNA_simple",10
"175",10,"propMissAct_0.14_autoCorr_0.89",1.59679773703554,0.959085122511806,2016-12-14,0.589519727153451,"MAR","dropNA_simple",10
"176",10,"propMissAct_0.14_autoCorr_0.89",1.71793870963305,0.959135143942646,2016-12-15,0.403866696016504,"MAR","dropNA_simple",10
"177",10,"propMissAct_0.14_autoCorr_0.89",1.43218223739179,0.95916387999611,2016-12-16,0.269401760261086,"MAR","dropNA_simple",10
"178",10,"propMissAct_0.14_autoCorr_0.89",1.4053515321744,0.95918038842424,2016-12-17,0.316764261250687,"MAR","dropNA_simple",10
